timestamp,ambient_light,backscatter,pressure,water_temp,battery,sensor
2023-09-13 06:38:44,49,54774,8414,1793,404,305
2023-09-13 06:43:44,45,54774,8419,1793,404,305
2023-09-13 06:48:44,46,54755,8413,1792,405,305
2023-09-13 06:53:44,41,54753,8410,1792,405,305
2023-09-13 06:58:44,44,54846,8411,1792,404,305
2023-09-13 07:03:44,49,54819,8413,1793,404,305
2023-09-13 07:08:44,47,54806,8413,1795,404,305
2023-09-13 07:13:44,49,54786,8415,1796,404,305
2023-09-13 07:18:44,48,54833,8416,1801,405,305
2023-09-13 07:23:44,48,54830,8415,1804,405,305
2023-09-13 07:28:44,51,54829,8412,1808,406,305
2023-09-13 07:33:44,55,54838,8412,1812,403,305
2023-09-13 07:38:44,64,54838,8414,1818,404,305
2023-09-13 07:43:44,75,54824,8413,1825,405,305
2023-09-13 07:48:44,94,54911,8414,1832,404,305
2023-09-13 07:53:44,166,54901,8409,1837,404,305
2023-09-13 07:58:44,199,54821,8398,1844,405,305
2023-09-13 08:03:44,231,54772,8401,1850,404,305
2023-09-13 08:08:44,258,54823,8394,1858,404,305
2023-09-13 08:13:44,248,54745,8397,1866,406,305
2023-09-13 08:18:44,261,54767,8395,1875,406,305
2023-09-13 08:23:44,249,54799,8399,1885,406,305
2023-09-13 08:28:44,286,54804,8390,1895,404,305
2023-09-13 08:33:44,311,54703,8382,1904,404,305
2023-09-13 08:38:44,292,54677,8395,1917,406,305
2023-09-13 08:43:44,277,54688,8402,1929,405,305
2023-09-13 08:48:44,253,54721,8402,1937,406,305
2023-09-13 08:53:44,375,54693,8391,1943,404,305
2023-09-13 08:58:44,232,54727,8404,1951,406,305
2023-09-13 09:03:44,223,54692,8408,1954,406,305
2023-09-13 09:08:44,235,54743,8404,1954,406,305
2023-09-13 09:13:44,521,54761,8382,1960,406,305
2023-09-13 09:18:44,453,54697,8385,1981,406,305
2023-09-13 09:23:44,383,54712,8389,1986,405,305
2023-09-13 09:28:44,517,54811,8378,1990,406,305
2023-09-13 09:33:44,441,54664,8386,2004,405,305
2023-09-13 09:38:44,571,54654,8387,2017,405,305
2023-09-13 09:43:44,378,54656,8398,2027,405,305
2023-09-13 09:48:44,560,54663,8378,2026,405,305
2023-09-13 09:53:44,226,54709,8402,2027,405,305
2023-09-13 09:58:44,251,54706,8402,2014,405,305
2023-09-13 10:03:44,325,54768,8400,2014,405,305
2023-09-13 10:08:44,584,54736,8376,2020,406,305
2023-09-13 10:13:44,556,54748,8372,2033,406,305
2023-09-13 10:18:44,490,54710,8380,2045,407,305
2023-09-13 10:23:44,577,54687,8374,2059,407,305
2023-09-13 10:28:44,568,54661,8384,2073,406,305
2023-09-13 10:33:44,276,54715,8399,2083,406,305
2023-09-13 10:38:44,578,54740,8377,2083,406,305
2023-09-13 10:43:44,660,54646,8370,2089,406,305
2023-09-13 10:48:44,625,54647,8379,2102,406,305
2023-09-13 10:53:44,509,55018,8374,2116,406,305
2023-09-13 10:58:44,685,54642,8374,2129,406,305
2023-09-13 11:03:44,617,54656,8365,2140,406,305
2023-09-13 11:08:44,691,54749,8373,2151,405,305
2023-09-13 11:13:44,700,54736,8362,2163,407,305
2023-09-13 11:18:44,674,54705,8365,2176,405,305
2023-09-13 11:23:44,836,54586,8369,2186,407,305
2023-09-13 11:28:44,766,54668,8369,2196,407,305
2023-09-13 11:33:44,867,54599,8372,2208,406,305
2023-09-13 11:38:44,889,54700,8361,2220,405,305
2023-09-13 11:43:44,884,54641,8369,2232,407,305
2023-09-13 11:48:44,847,54646,8361,2243,407,305
2023-09-13 11:53:44,1141,54675,8366,2253,408,305
2023-09-13 11:58:44,1054,54604,8362,2263,405,305
2023-09-13 12:03:44,835,54705,8362,2273,408,305
2023-09-13 12:08:44,1036,54689,8360,2282,408,305
2023-09-13 12:13:44,1071,54655,8356,2292,406,305
2023-09-13 12:18:44,1190,54589,8353,2302,406,305
2023-09-13 12:23:44,1142,54687,8365,2312,406,305
2023-09-13 12:28:44,953,54737,8361,2321,409,305
2023-09-13 12:33:44,1230,54736,8355,2327,405,305
2023-09-13 12:38:44,1080,54628,8356,2333,405,305
2023-09-13 12:43:44,986,54644,8369,2339,407,305
2023-09-13 12:48:44,1363,54688,8360,2340,406,305
2023-09-13 12:53:44,1220,54738,8382,2342,406,305
2023-09-13 12:58:44,1173,54711,8363,2342,407,305
2023-09-13 13:03:44,1238,54692,8359,2342,407,305
2023-09-13 13:08:44,1012,54691,8377,2344,406,305
2023-09-13 13:13:44,1144,54804,8357,2343,407,305
2023-09-13 13:18:44,1138,54771,8358,2344,407,305
2023-09-13 13:23:44,1146,54683,8358,2346,406,305
2023-09-13 13:28:44,1293,54777,8354,2348,407,305
2023-09-13 13:33:44,526,55011,8382,2352,408,305
2023-09-13 13:38:44,324,55113,8382,2341,406,305
2023-09-13 13:43:44,257,55245,8388,2328,407,305
2023-09-13 13:48:44,294,55265,8383,2309,407,305
2023-09-13 13:53:44,460,55120,8377,2299,407,305
2023-09-13 13:58:44,853,55243,8379,2296,407,305
2023-09-13 14:03:44,1096,55100,8357,2292,407,305
2023-09-13 14:08:44,1198,55120,8356,2296,408,305
2023-09-13 14:13:44,576,55493,8361,2299,407,305
2023-09-13 14:18:44,1059,55205,8352,2300,407,305
2023-09-13 14:23:44,213,55201,8388,2294,408,305
2023-09-13 14:28:44,208,55351,8387,2271,407,305
2023-09-13 14:33:44,1199,55290,8351,2250,407,305
2023-09-13 14:38:44,1031,55243,8359,2247,407,305
2023-09-13 14:43:44,398,55361,8373,2251,407,305
2023-09-13 14:48:44,325,55327,8375,2252,408,305
2023-09-13 14:53:44,920,55371,8371,2243,407,305
2023-09-13 14:58:44,300,55346,8377,2238,407,305
2023-09-13 15:03:44,245,55413,8379,2225,408,305
2023-09-13 15:08:44,198,55542,8379,2208,407,305
2023-09-13 15:13:44,220,55541,8379,2196,408,305
2023-09-13 15:18:44,394,55485,8372,2191,408,305
2023-09-13 15:23:44,278,55630,8376,2186,409,305
2023-09-13 15:28:44,222,55595,8375,2185,408,305
2023-09-13 15:33:44,239,55625,8378,2178,409,305
2023-09-13 15:38:44,179,55684,8379,2166,409,305
2023-09-13 15:43:44,154,55809,8379,2155,409,305
2023-09-13 15:48:44,132,55732,8377,2148,409,305
2023-09-13 15:53:44,165,55854,8383,2140,407,305
2023-09-13 15:58:44,134,55790,8380,2133,407,305
2023-09-13 16:03:44,125,55795,8382,2125,407,305
2023-09-13 16:08:44,91,55909,8384,2116,407,305
2023-09-13 16:13:44,137,56005,8380,2107,406,305
2023-09-13 16:18:44,131,55871,8381,2098,406,305
2023-09-13 16:23:44,162,55884,8379,2091,407,305
2023-09-13 16:28:44,393,55977,8372,2086,407,305
2023-09-13 16:33:44,325,55872,8370,2081,408,305
2023-09-13 16:38:44,309,55892,8375,2077,406,305
2023-09-13 16:43:44,277,55937,8375,2073,408,305
2023-09-13 16:48:44,205,55925,8379,2067,406,305
2023-09-13 16:53:44,201,55908,8378,2061,408,305
2023-09-13 16:58:44,106,56029,8383,2056,408,305
2023-09-13 17:03:44,76,56103,8383,2051,406,305
2023-09-13 17:08:44,72,56082,8383,2045,407,305
2023-09-13 17:13:44,90,56093,8386,2037,406,305
2023-09-13 17:18:44,116,56011,8381,2031,406,305
2023-09-13 17:23:44,107,56067,8387,2023,407,305
2023-09-13 17:28:44,58,56103,8385,2017,408,305
2023-09-13 17:33:44,46,56134,8386,2009,406,305
2023-09-13 17:38:44,44,56101,8385,2001,408,305
2023-09-13 17:43:44,30,56102,8384,1995,406,305
2023-09-13 17:48:44,28,56102,8379,1986,406,305
2023-09-13 17:53:44,25,56147,8384,1978,408,305
2023-09-13 17:58:44,20,56119,8389,1970,407,305
2023-09-13 18:03:44,17,56159,8386,1964,407,305
2023-09-13 18:08:44,13,55861,8390,1957,407,305
2023-09-13 18:13:44,12,55859,8388,1951,407,305
2023-09-13 18:18:44,11,55778,8391,1945,407,305
2023-09-13 18:23:44,11,55885,8389,1940,407,305
2023-09-13 18:28:44,10,55869,8390,1935,407,305
2023-09-13 18:33:44,11,55863,8391,1929,406,305
2023-09-13 18:38:44,10,55857,8394,1926,407,305
2023-09-13 18:43:44,12,55912,8393,1921,406,305
2023-09-13 18:48:44,10,55872,8390,1918,406,305
2023-09-13 18:53:44,10,55727,8393,1914,407,305
2023-09-13 18:58:44,10,55727,8397,1911,406,305
2023-09-13 19:03:44,10,55781,8400,1907,408,305
2023-09-13 19:08:44,11,55794,8398,1903,407,305
2023-09-13 19:13:44,10,55734,8396,1900,406,305
2023-09-13 19:18:44,11,55732,8398,1895,407,305
2023-09-13 19:23:44,11,55757,8397,1894,406,305
2023-09-13 19:28:44,11,55762,8401,1891,407,305
2023-09-13 19:33:44,9,55774,8403,1887,407,305
2023-09-13 19:38:44,10,55819,8405,1884,406,305
2023-09-13 19:43:44,9,55766,8404,1881,407,305
2023-09-13 19:48:44,10,55727,8399,1877,407,305
2023-09-13 19:53:44,11,55853,8404,1874,407,305
2023-09-13 19:58:44,9,55780,8406,1870,407,305
2023-09-13 20:03:44,9,55741,8407,1867,407,305
2023-09-13 20:08:44,10,55714,8408,1864,407,305
2023-09-13 20:13:44,10,55747,8404,1861,407,305
2023-09-13 20:18:44,9,55752,8409,1858,407,305
2023-09-13 20:23:44,10,55765,8412,1856,407,305
2023-09-13 20:28:44,10,55691,8417,1854,407,305
2023-09-13 20:33:44,10,55750,8415,1854,406,305
2023-09-13 20:38:44,10,55752,8416,1852,407,305
2023-09-13 20:43:44,10,55823,8419,1851,406,305
2023-09-13 20:48:44,9,55951,8416,1849,406,305
2023-09-13 20:53:44,10,55768,8420,1846,406,305
2023-09-13 20:58:44,10,55815,8419,1845,406,305
2023-09-13 21:03:44,10,55753,8421,1843,403,305
2023-09-13 21:08:44,10,55764,8421,1841,407,305
2023-09-13 21:13:44,9,55744,8424,1840,406,305
2023-09-13 21:18:44,10,55766,8417,1839,407,305
2023-09-13 21:23:44,10,55792,8423,1837,407,305
2023-09-13 21:28:44,10,55781,8421,1836,407,305
2023-09-13 21:33:44,9,55617,8422,1834,406,305
2023-09-13 21:38:44,11,55617,8419,1832,407,305
2023-09-13 21:43:44,10,47550,8423,1831,407,305
2023-09-13 21:48:44,9,47475,8421,1829,407,305
2023-09-13 21:53:44,9,47418,8423,1831,407,305
2023-09-13 21:58:44,10,47512,8424,1831,407,305
2023-09-13 22:03:44,10,47461,8424,1831,407,305
2023-09-13 22:08:44,10,47533,8423,1829,407,305
2023-09-13 22:13:44,10,41392,8423,1829,407,305
2023-09-13 22:18:44,10,41463,8421,1829,407,305
2023-09-13 22:23:44,10,41486,8423,1829,406,305
2023-09-13 22:28:44,9,41444,8421,1828,407,305
2023-09-13 22:33:44,10,41377,8423,1828,406,305
2023-09-13 22:38:44,10,41634,8420,1828,408,305
2023-09-13 22:43:44,10,41389,8423,1828,406,305
2023-09-13 22:48:44,10,41387,8426,1828,407,305
2023-09-13 22:53:44,11,41432,8423,1828,406,305
2023-09-13 22:58:44,9,41386,8422,1827,407,305
2023-09-13 23:03:44,9,41494,8422,1826,406,305
2023-09-13 23:08:44,10,41427,8424,1826,406,305
2023-09-13 23:13:44,10,41483,8426,1826,406,305
2023-09-13 23:18:44,10,41402,8429,1826,407,305
2023-09-13 23:23:44,9,41577,8427,1826,406,305
2023-09-13 23:28:44,9,41344,8427,1826,406,305
2023-09-13 23:33:44,10,41337,8424,1826,406,305
2023-09-13 23:38:44,9,41332,8419,1826,406,305
2023-09-13 23:43:44,10,41543,8420,1825,406,305
2023-09-13 23:48:44,10,41421,8426,1824,406,305
2023-09-13 23:53:44,9,41560,8424,1824,406,305
2023-09-13 23:58:44,10,41690,8420,1823,408,305
2023-09-14 00:03:44,9,41445,8422,1823,415,305
2023-09-14 00:08:44,10,41427,8427,1821,407,305
2023-09-14 00:13:44,9,41431,8422,1821,407,305
2023-09-14 00:18:44,10,41414,8422,1820,407,305
2023-09-14 00:23:44,9,41729,8422,1820,407,305
2023-09-14 00:28:44,10,41495,8420,1819,408,305
2023-09-14 00:33:44,10,41557,8420,1818,407,305
2023-09-14 00:38:44,10,41505,8417,1817,407,305
2023-09-14 00:43:44,10,41554,8419,1815,407,305
2023-09-14 00:48:44,11,41687,8420,1814,407,305
2023-09-14 00:53:44,9,41462,8423,1812,407,305
2023-09-14 00:58:44,9,41608,8422,1812,406,305
2023-09-14 01:03:44,9,41474,8417,1812,407,305
2023-09-14 01:08:44,10,41655,8418,1811,406,305
2023-09-14 01:13:44,10,41763,8422,1811,407,305
2023-09-14 01:18:44,10,41566,8419,1811,408,305
2023-09-14 01:23:44,9,41595,8418,1811,409,305
2023-09-14 01:28:44,9,41483,8417,1811,406,305
2023-09-14 01:33:44,10,41689,8415,1810,406,305
2023-09-14 01:38:44,11,41662,8417,1810,409,305
2023-09-14 01:43:44,10,41797,8419,1811,408,305
2023-09-14 01:48:44,10,42163,8419,1811,408,305
2023-09-14 01:53:44,9,41509,8419,1811,408,305
2023-09-14 01:58:44,9,41741,8419,1811,408,305
2023-09-14 02:03:44,10,41426,8418,1812,408,305
2023-09-14 02:08:44,9,42010,8421,1812,407,305
2023-09-14 02:13:44,9,41496,8423,1812,406,305
2023-09-14 02:18:44,10,41488,8419,1812,406,305
2023-09-14 02:23:44,9,41487,8418,1812,407,305
2023-09-14 02:28:44,9,41565,8422,1812,409,305
2023-09-14 02:33:44,9,41622,8415,1812,407,305
2023-09-14 02:38:44,10,41512,8419,1811,407,305
2023-09-14 02:43:44,9,41459,8421,1811,409,305
2023-09-14 02:48:44,9,41492,8425,1811,407,305
2023-09-14 02:53:44,10,41574,8426,1811,408,305
2023-09-14 02:58:44,9,41557,8427,1810,408,305
2023-09-14 03:03:44,10,41583,8422,1810,408,305
2023-09-14 03:08:44,9,41572,8425,1810,406,305
2023-09-14 03:13:44,9,41694,8422,1811,406,305
2023-09-14 03:18:44,10,42241,8431,1814,408,305
2023-09-14 03:23:44,9,42007,8434,1816,408,305
2023-09-14 03:28:44,10,42039,8441,1816,408,305
2023-09-14 03:33:44,10,42108,8437,1817,407,305
2023-09-14 03:38:44,10,42243,8438,1815,407,305
2023-09-14 03:43:44,9,42180,8442,1812,408,305
2023-09-14 03:48:44,9,42999,8449,1812,408,305
2023-09-14 03:53:44,9,42241,8450,1810,408,305
2023-09-14 03:58:44,9,42603,8453,1807,408,305
2023-09-14 04:03:44,9,43422,8446,1806,408,305
2023-09-14 04:08:44,10,42262,8448,1806,408,305
2023-09-14 04:13:44,9,42579,8452,1806,408,305
2023-09-14 04:18:44,9,42401,8455,1806,408,305
2023-09-14 04:23:44,9,42485,8447,1806,408,305
2023-09-14 04:28:44,10,43180,8448,1806,407,305
2023-09-14 04:33:44,10,43858,8448,1806,408,305
2023-09-14 04:38:44,10,43270,8447,1806,407,305
2023-09-14 04:43:44,9,43407,8449,1804,407,305
2023-09-14 04:48:44,9,42962,8449,1803,407,305
2023-09-14 04:53:44,10,43052,8445,1801,407,305
2023-09-14 04:58:44,10,43117,8443,1799,407,305
2023-09-14 05:03:44,10,43427,8443,1796,408,305
2023-09-14 05:08:44,10,43195,8439,1795,408,305
2023-09-14 05:13:44,10,43925,8437,1795,408,305
2023-09-14 05:18:44,9,43499,8437,1795,408,305
2023-09-14 05:23:44,9,43173,8430,1795,408,305
2023-09-14 05:28:44,9,43210,8433,1794,408,305
2023-09-14 05:33:44,9,43270,8431,1794,408,305
2023-09-14 05:38:44,11,43237,8430,1793,409,305
2023-09-14 05:43:44,12,43317,8434,1792,408,305
2023-09-14 05:48:44,14,43204,8433,1791,408,305
2023-09-14 05:53:44,17,43884,8431,1790,408,305
2023-09-14 05:58:44,21,43581,8432,1787,409,305
2023-09-14 06:03:44,19,43436,8430,1787,409,305
2023-09-14 06:08:44,20,44128,8429,1786,408,305
2023-09-14 06:13:44,29,43347,8429,1784,409,305
2023-09-14 06:18:44,36,43356,8428,1783,408,305
2023-09-14 06:23:44,37,43569,8427,1782,408,305
2023-09-14 06:28:44,39,43414,8429,1781,408,305
2023-09-14 06:33:44,38,43648,8427,1779,409,305
2023-09-14 06:38:44,42,43512,8427,1779,408,305
2023-09-14 06:43:44,51,43491,8426,1778,408,305
2023-09-14 06:48:44,59,43467,8429,1777,407,305
2023-09-14 06:53:44,65,43577,8428,1777,407,305
2023-09-14 06:58:44,71,43447,8423,1778,408,305
2023-09-14 07:03:44,77,43617,8426,1779,407,305
2023-09-14 07:08:44,83,43738,8424,1782,407,305
2023-09-14 07:13:44,86,43574,8429,1784,407,305
2023-09-14 07:18:44,97,43648,8427,1787,408,305
2023-09-14 07:23:44,104,43658,8428,1791,408,305
2023-09-14 07:28:44,103,43601,8423,1795,407,305
2023-09-14 07:33:44,89,44170,8427,1799,409,305
2023-09-14 07:38:44,116,43843,8428,1802,409,305
2023-09-14 07:43:44,141,43921,8426,1804,409,305
2023-09-14 07:48:44,262,43715,8427,1810,408,305
2023-09-14 07:53:44,553,44408,8423,1816,408,305
2023-09-14 07:58:44,724,44112,8422,1823,408,305
2023-09-14 08:03:44,899,43658,8420,1829,408,305
2023-09-14 08:08:44,1002,43750,8420,1837,409,305
2023-09-14 08:13:44,1069,43712,8418,1845,408,305
2023-09-14 08:18:44,997,44132,8417,1854,408,305
2023-09-14 08:23:44,1001,44186,8418,1862,409,305
2023-09-14 08:28:44,1059,43807,8413,1871,407,305
2023-09-14 08:33:44,1106,43964,8419,1882,408,305
2023-09-14 08:38:44,1082,44186,8411,1892,409,305
2023-09-14 08:43:44,1164,44168,8413,1903,408,305
2023-09-14 08:48:44,1290,43966,8412,1914,408,305
2023-09-14 08:53:44,1431,43779,8419,1926,409,305
2023-09-14 08:58:44,1455,43849,8408,1936,408,305
2023-09-14 09:03:44,1497,44316,8404,1945,409,305
2023-09-14 09:08:44,1454,44198,8409,1959,409,305
2023-09-14 09:13:44,1535,44101,8400,1970,409,305
2023-09-14 09:18:44,1458,44231,8401,1983,409,305
2023-09-14 09:23:44,1565,44716,8401,1995,409,305
2023-09-14 09:28:44,1599,44339,8398,2006,410,305
2023-09-14 09:33:44,1697,44353,8398,2018,409,305
2023-09-14 09:38:44,1991,44414,8393,2029,409,305
2023-09-14 09:43:44,1746,44711,8402,2041,409,305
2023-09-14 09:48:44,1763,44624,8395,2052,408,305
2023-09-14 09:53:44,2149,44271,8394,2066,409,305
2023-09-14 09:58:44,1025,44334,8416,2076,409,305
2023-09-14 10:03:44,1892,45061,8394,2074,409,305
2023-09-14 10:08:44,2312,44535,8399,2087,410,305
2023-09-14 10:13:44,1980,44300,8394,2104,409,305
2023-09-14 10:18:44,2117,44242,8398,2118,409,305
2023-09-14 10:23:44,2266,44266,8398,2127,410,305
2023-09-14 10:28:44,2364,44681,8386,2136,410,305
2023-09-14 10:33:44,3095,44261,8392,2152,409,305
2023-09-14 10:38:44,1153,44997,8412,2169,408,305
2023-09-14 10:43:44,701,44417,8421,2162,410,305
2023-09-14 10:48:44,775,45146,8419,2158,410,305
2023-09-14 10:53:44,3380,44543,8384,2158,408,305
2023-09-14 10:58:44,3232,44608,8383,2162,408,305
2023-09-14 11:03:44,978,45007,8412,2173,409,305
2023-09-14 11:08:44,1127,44695,8413,2161,408,305
2023-09-14 11:13:44,1641,44542,8407,2166,409,305
2023-09-14 11:18:44,1843,44478,8408,2175,408,305
2023-09-14 11:23:44,880,45361,8415,2173,411,305
2023-09-14 11:28:44,780,45253,8417,2161,410,305
2023-09-14 11:33:44,926,45037,8419,2142,410,305
2023-09-14 11:38:44,1108,45307,8413,2129,411,305
2023-09-14 11:43:44,2346,44855,8405,2120,410,305
2023-09-14 11:48:44,1236,44927,8411,2130,388,305
2023-09-14 11:53:44,1449,45005,8408,2130,389,305
2023-09-14 11:58:44,2832,45340,8392,2125,389,305
2023-09-14 12:03:44,1519,44785,8407,2137,389,305
2023-09-14 12:08:44,1888,44738,8404,2134,389,305
2023-09-14 12:13:44,546,45453,8417,2144,390,305
2023-09-14 12:18:44,632,45165,8416,2137,388,305
2023-09-14 12:23:44,733,45100,8415,2129,389,305
2023-09-14 12:28:44,724,45189,8418,2111,389,305
2023-09-14 12:33:44,780,45358,8415,2095,389,305
2023-09-14 12:38:44,1768,45436,8405,2082,390,305
2023-09-14 12:43:44,1128,45237,8410,2079,389,305
2023-09-14 12:48:44,840,45216,8407,2076,390,305
2023-09-14 12:53:44,1108,45247,8406,2072,390,305
2023-09-14 12:58:44,1717,45292,8404,2069,390,305
2023-09-14 13:03:44,4604,45192,8380,2073,389,305
2023-09-14 13:08:44,4494,45350,8379,2095,390,305
2023-09-14 13:13:44,1064,45333,8407,2107,390,305
2023-09-14 13:18:44,801,45151,8407,2108,390,305
2023-09-14 13:23:44,933,45613,8406,2099,390,305
2023-09-14 13:28:44,1067,45921,8403,2091,390,305
2023-09-14 13:33:44,3070,45333,8384,2087,389,305
2023-09-14 13:38:44,2485,45324,8389,2097,389,305
2023-09-14 13:43:44,4100,45892,8378,2112,390,305
2023-09-14 13:48:44,4747,45214,8373,2129,390,305
2023-09-14 13:53:44,4460,45162,8374,2147,391,305
2023-09-14 13:58:44,4593,45138,8369,2167,390,305
2023-09-14 14:03:44,3955,45760,8371,2183,390,305
2023-09-14 14:08:44,3719,45286,8369,2195,390,305
2023-09-14 14:13:44,3223,45474,8375,2205,391,305
2023-09-14 14:18:44,2715,45289,8386,2217,389,305
2023-09-14 14:23:44,4605,45464,8375,2227,390,305
2023-09-14 14:28:44,3936,45359,8377,2237,391,305
2023-09-14 14:33:44,3579,45474,8377,2245,390,305
2023-09-14 14:38:44,2632,45356,8377,2248,390,305
2023-09-14 14:43:44,1407,45391,8392,2246,390,305
2023-09-14 14:48:44,3118,45984,8371,2242,391,305
2023-09-14 14:53:44,3100,46570,8372,2247,389,305
2023-09-14 14:58:44,1044,45989,8386,2249,390,305
2023-09-14 15:03:44,825,45682,8390,2239,391,305
2023-09-14 15:08:44,2965,45562,8377,2224,389,305
2023-09-14 15:13:44,1299,46002,8390,2218,392,305
2023-09-14 15:18:44,3076,45551,8374,2223,390,305
2023-09-14 15:23:44,1195,45696,8387,2229,391,305
2023-09-14 15:28:44,2208,45845,8376,2218,391,305
2023-09-14 15:33:44,456,46117,8388,2211,392,305
2023-09-14 15:38:44,388,46079,8388,2195,391,305
2023-09-14 15:43:44,368,45867,8391,2179,391,305
2023-09-14 15:48:44,373,45851,8391,2161,391,305
2023-09-14 15:53:44,456,45893,8391,2145,391,305
2023-09-14 15:58:44,308,46112,8394,2134,391,305
2023-09-14 16:03:44,280,46144,8391,2122,390,305
2023-09-14 16:08:44,168,46239,8389,2110,391,305
2023-09-14 16:13:44,173,46681,8388,2098,391,305
2023-09-14 16:18:44,222,46561,8391,2085,390,305
2023-09-14 16:23:44,422,46338,8388,2074,390,305
2023-09-14 16:28:44,574,46162,8386,2063,391,305
2023-09-14 16:33:44,521,46076,8387,2054,391,305
2023-09-14 16:38:44,556,46356,8384,2045,391,305
2023-09-14 16:43:44,723,46256,8384,2036,390,305
2023-09-14 16:48:44,720,46055,8385,2027,391,305
2023-09-14 16:53:44,859,46343,8383,2018,390,305
2023-09-14 16:58:44,505,46268,8387,2010,391,305
2023-09-14 17:03:44,311,46590,8386,2004,391,305
