timestamp,pressure_psi,water_temp_c
1/3/23 11:00,11.2278,3.3672222222222223
1/3/23 11:30,11.1005,3.7877777777777766
1/3/23 12:00,11.0469,5.552222222222222
1/3/23 12:30,11.0333,6.977777777777779
1/3/23 13:00,11.0271,7.5822222222222235
1/3/23 13:30,11.0256,7.782222222222225
1/3/23 14:00,11.3639,6.370000000000001
1/3/23 14:30,11.2474,4.831111111
1/3/23 15:00,11.243,4.311111111
1/3/23 15:30,11.239,3.8927777777777766
1/3/23 16:00,11.2304,3.4722222222222223
1/3/23 16:30,11.1467,3.3672222222222223
1/3/23 17:00,11.086,3.4722222222222223
1/3/23 17:30,11.0606,3.6827777777777766
1/3/23 18:00,11.0414,3.7877777777777766
1/3/23 18:30,11.0353,3.8927777777777766
1/3/23 19:00,11.0358,3.9977777777777765
1/3/23 19:30,11.0638,3.8927777777777766
1/3/23 20:00,11.202,3.4722222222222223
1/3/23 20:30,11.2098,3.2611111111111097
1/3/23 21:00,11.2088,3.0488888888888885
1/3/23 21:30,11.2105,2.942777777777776
1/3/23 22:00,11.203,2.730000000000001
1/3/23 22:30,11.203,2.730000000000001
1/3/23 23:00,11.2026,2.6238888888888883
1/3/23 23:30,11.2042,2.5172222222222214
1/4/23 0:00,11.2037,2.4100000000000006
1/4/23 0:30,11.2037,2.4100000000000006
1/4/23 1:00,11.1923,2.3027777777777794
1/4/23 1:30,11.1944,2.3027777777777794
1/4/23 2:00,11.1853,2.1950000000000003
1/4/23 2:30,11.1808,2.1950000000000003
1/4/23 3:00,11.1782,2.087777777777779
1/4/23 3:30,11.1733,1.98
1/4/23 4:00,11.1733,1.98
1/4/23 4:30,11.1707,1.872222222222221
1/4/23 5:00,11.1685,1.872222222222221
1/4/23 5:30,11.1724,1.7638888888888873
1/4/23 6:00,11.1746,1.7638888888888873
1/4/23 6:30,11.1789,1.7638888888888873
1/4/23 7:00,11.1783,1.656111111111112
1/4/23 7:30,11.1828,1.656111111111112
1/4/23 8:00,11.1955,1.5477777777777786
1/4/23 8:30,11.1976,1.5477777777777786
1/4/23 9:00,11.2002,1.656111111111112
1/4/23 9:30,11.2889,1.872222222222221
1/4/23 10:00,11.2915,1.98
1/4/23 10:30,11.2913,2.4100000000000006
1/4/23 11:00,11.2731,2.730000000000001
1/4/23 11:30,11.2487,3.155000000000001
1/4/23 12:00,11.1087,3.6827777777777766
1/4/23 12:30,11.0881,5.450000000000001
1/4/23 13:00,11.0741,6.267777777777776
1/4/23 13:30,11.0696,6.775
1/4/23 14:00,11.2282,6.977777777777779
1/4/23 14:30,11.2414,5.450000000000001
1/4/23 15:00,11.2374,5.037222222222223
1/4/23 15:30,11.2351,3.9977777777777765
1/4/23 16:00,11.2304,3.4722222222222223
1/4/23 16:30,11.2307,3.0488888888888885
1/4/23 17:00,11.2324,2.942777777777776
1/4/23 17:30,11.3869,2.730000000000001
1/4/23 18:00,11.2939,2.5172222222222214
1/4/23 18:30,11.2278,2.4100000000000006
1/4/23 19:00,11.2694,2.4100000000000006
1/4/23 19:30,11.2594,2.6238888888888883
1/4/23 20:00,11.2543,1.98
1/4/23 20:30,11.2494,1.872222222222221
1/4/23 21:00,11.267,1.872222222222221
1/4/23 21:30,11.2587,1.98
1/4/23 22:00,11.2538,1.872222222222221
1/4/23 22:30,11.2522,1.98
1/4/23 23:00,11.2522,1.98
1/4/23 23:30,11.2516,1.872222222222221
1/5/23 0:00,11.2468,1.7638888888888873
1/5/23 0:30,11.2375,1.656111111111112
1/5/23 1:00,11.2414,1.5477777777777786
1/5/23 1:30,11.2414,1.5477777777777786
1/5/23 2:00,11.2441,1.656111111111112
1/5/23 2:30,11.2419,1.656111111111112
1/5/23 3:00,11.2414,1.5477777777777786
1/5/23 3:30,11.2458,1.5477777777777786
1/5/23 4:00,11.1621,1.4388888888888909
1/5/23 4:30,11.0841,2.087777777777779
1/5/23 5:00,11.0729,2.5172222222222214
1/5/23 5:30,11.0992,2.5172222222222214
1/5/23 6:00,11.1058,2.5172222222222214
1/5/23 6:30,11.108,2.5172222222222214
1/5/23 7:00,11.1124,2.5172222222222214
1/5/23 7:30,11.1228,2.4100000000000006
1/5/23 8:00,11.1272,2.4100000000000006
1/5/23 8:30,11.1293,2.4100000000000006
1/5/23 9:00,11.1321,2.5172222222222214
1/5/23 9:30,11.241,2.4100000000000006
1/5/23 10:00,11.2332,2.6238888888888883
1/5/23 10:30,11.2422,3.155000000000001
1/5/23 11:00,11.2423,3.6827777777777766
1/5/23 11:30,11.242,4.102222222222222
1/5/23 12:00,11.2439,4.518888888888889
1/5/23 12:30,11.2409,4.831111111
1/5/23 13:00,11.24,5.141111111
1/5/23 13:30,11.2427,5.243888888888889
1/5/23 14:00,11.2471,5.243888888888889
1/5/23 14:30,11.2484,5.037222222222223
1/5/23 15:00,11.2483,4.518888888888889
1/5/23 15:30,11.2538,3.7877777777777766
1/5/23 16:00,11.2541,3.3672222222222223
1/5/23 16:30,11.2543,2.942777777777776
1/5/23 17:00,11.2561,2.8372222222222216
1/5/23 17:30,11.3341,3.155000000000001
1/5/23 18:00,11.342,2.942777777777776
1/5/23 18:30,11.3292,2.087777777777779
1/5/23 19:00,11.2937,1.98
1/5/23 19:30,11.2823,1.872222222222221
1/5/23 20:00,11.2757,1.872222222222221
1/5/23 20:30,11.2731,1.7638888888888873
1/5/23 21:00,11.2709,1.7638888888888873
1/5/23 21:30,11.266,1.656111111111112
1/5/23 22:00,11.266,1.656111111111112
1/5/23 22:30,11.2655,1.5477777777777786
1/5/23 23:00,11.272,1.5477777777777786
1/5/23 23:30,11.2715,1.4388888888888909
1/6/23 0:00,11.2715,1.4388888888888909
1/6/23 0:30,11.2715,1.4388888888888909
1/6/23 1:00,11.2736,1.4388888888888909
1/6/23 1:30,11.272,1.5477777777777786
1/6/23 2:00,11.2699,1.5477777777777786
1/6/23 2:30,11.2699,1.5477777777777786
1/6/23 3:00,11.2693,1.4388888888888909
1/6/23 3:30,11.2693,1.4388888888888909
1/6/23 4:00,11.2693,1.4388888888888909
1/6/23 4:30,11.2649,1.4388888888888909
1/6/23 5:00,11.2667,1.3299999999999992
1/6/23 5:30,11.2776,1.3299999999999992
1/6/23 6:00,11.1495,1.5477777777777786
1/6/23 6:30,11.1393,2.1950000000000003
1/6/23 7:00,11.2864,2.3027777777777794
1/6/23 7:30,11.2945,1.2211111111111113
1/6/23 8:00,11.3034,1.2211111111111113
1/6/23 8:30,11.3055,1.2211111111111113
1/6/23 9:00,11.3055,1.2211111111111113
1/6/23 9:30,11.3109,1.4388888888888909
1/6/23 10:00,11.3108,1.872222222222221
1/6/23 10:30,11.3044,2.4100000000000006
1/6/23 11:00,11.2954,2.8372222222222216
1/6/23 11:30,11.2886,3.2611111111111097
1/6/23 12:00,11.2796,3.6827777777777766
1/6/23 12:30,11.2652,3.8927777777777766
1/6/23 13:00,11.2591,3.9977777777777765
1/6/23 13:30,11.253,4.102222222222222
1/6/23 14:00,11.247,4.207222222222223
1/6/23 14:30,11.247,4.207222222222223
1/6/23 15:00,11.2451,3.7877777777777766
1/6/23 15:30,11.248,3.4722222222222223
1/6/23 16:00,11.2548,3.0488888888888885
1/6/23 16:30,11.2572,2.6238888888888883
1/6/23 17:00,11.2562,2.4100000000000006
1/6/23 17:30,11.2623,2.3027777777777794
1/6/23 18:00,11.2641,2.1950000000000003
1/6/23 18:30,11.268,2.087777777777779
1/6/23 19:00,11.2696,1.98
1/6/23 19:30,11.2745,2.087777777777779
1/6/23 20:00,11.2767,2.087777777777779
1/6/23 20:30,11.2773,2.1950000000000003
1/6/23 21:00,11.286,2.1950000000000003
1/6/23 21:30,11.2908,2.3027777777777794
1/6/23 22:00,11.2925,2.1950000000000003
1/6/23 22:30,11.2921,2.087777777777779
1/6/23 23:00,11.2899,2.087777777777779
1/6/23 23:30,11.2915,1.98
1/7/23 0:00,11.2867,1.872222222222221
1/7/23 0:30,11.28,1.872222222222221
1/7/23 1:00,11.2774,1.7638888888888873
1/7/23 1:30,11.2731,1.7638888888888873
1/7/23 2:00,11.2747,1.656111111111112
1/7/23 2:30,11.2747,1.656111111111112
1/7/23 3:00,11.2681,1.656111111111112
1/7/23 3:30,11.2699,1.5477777777777786
1/7/23 4:00,11.2632,1.5477777777777786
1/7/23 4:30,11.2606,1.4388888888888909
1/7/23 5:00,11.2671,1.4388888888888909
1/7/23 5:30,11.2628,1.4388888888888909
1/7/23 6:00,11.2693,1.4388888888888909
1/7/23 6:30,11.1282,1.656111111111112
